CID	Image	Gender	Ethnicity	LR
385	06	m	1	l
385	03	m	1	l
385	17	m	1	r
385	24	m	1	r
385	10	m	1	l
385	05	m	1	l
385	15	m	1	r
385	21	m	1	l
385	04	m	1	r
386	05	m	4	l
386	19	m	4	r
386	06	m	4	l
386	20	m	4	r
386	02	m	4	l
386	12	m	4	r
386	07	m	4	r
386	04	m	4	r
386	03	m	4	l
386	01	m	4	l
386	14	m	4	l
386	17	m	4	l
386	08	m	4	r
386	21	m	4	r
386	10	m	4	r
386	18	m	4	l
387	08	f	1	l
387	09	f	1	r
387	05	f	1	l
387	19	f	1	l
387	20	f	1	l
387	12	f	1	r
387	03	f	1	l
387	02	f	1	l
387	29	f	1	r
387	27	f	1	l
387	11	f	1	r
387	10	f	1	r
387	22	f	1	r
387	25	f	1	l
387	17	f	1	l
387	07	f	1	r
387	30	f	1	r
387	14	f	1	l
387	06	f	1	r
387	21	f	1	l
387	15	f	1	r
387	24	f	1	l
387	26	f	1	l
387	16	f	1	r
388	10	f	1	l
388	04	f	1	r
388	09	f	1	l
388	16	f	1	l
388	20	f	1	r
388	18	f	1	l
388	23	f	1	l
388	28	f	1	l
388	21	f	1	r
388	01	f	1	l
388	08	f	1	l
388	27	f	1	l
388	19	f	1	l
388	24	f	1	l
388	02	f	1	l
388	14	f	1	r
388	22	f	1	l
388	03	f	1	l
388	26	f	1	r
388	05	f	1	l
388	11	f	1	l
388	17	f	1	l
389	25	f	4	r
389	11	f	4	l
389	18	f	4	r
389	16	f	4	l
389	07	f	4	l
389	14	f	4	l
389	20	f	4	l
389	17	f	4	r
389	08	f	4	l
389	24	f	4	l
389	23	f	4	r
389	05	f	4	l
389	09	f	4	l
389	19	f	4	l
389	12	f	4	l
389	10	f	4	r
389	26	f	4	r
389	06	f	4	l
389	01	f	4	l
389	21	f	4	l
390	16	f	4	r
390	04	f	4	r
390	25	f	4	r
390	29	f	4	l
390	02	f	4	l
390	18	f	4	r
390	17	f	4	r
390	03	f	4	r
390	22	f	4	r
390	15	f	4	l
390	23	f	4	r
390	08	f	4	r
390	20	f	4	l
390	01	f	4	l
390	19	f	4	r
390	14	f	4	l
390	11	f	4	r
390	06	f	4	r
390	21	f	4	r
390	28	f	4	l
390	10	f	4	r
390	13	f	4	r
390	27	f	4	r
390	07	f	4	l
391	18	f	1	r
391	11	f	1	l
391	01	f	1	r
391	22	f	1	r
391	28	f	1	r
391	15	f	1	r
391	16	f	1	l
391	26	f	1	r
391	21	f	1	r
391	19	f	1	r
391	04	f	1	r
391	08	f	1	r
391	02	f	1	r
391	27	f	1	r
391	05	f	1	r
391	09	f	1	r
391	10	f	1	r
391	25	f	1	r
391	24	f	1	r
391	20	f	1	r
391	23	f	1	l
391	12	f	1	r
391	17	f	1	r
392	13	m	1	l
392	14	m	1	r
392	29	m	1	r
392	26	m	1	r
392	09	m	1	r
392	02	m	1	l
392	04	m	1	r
392	17	m	1	r
392	06	m	1	r
392	01	m	1	r
392	15	m	1	r
392	20	m	1	l
392	18	m	1	l
392	12	m	1	r
392	28	m	1	l
392	11	m	1	r
392	10	m	1	l
392	08	m	1	l
392	23	m	1	r
392	05	m	1	r
392	21	m	1	l
392	22	m	1	l
392	24	m	1	l
393	10	m	4	r
393	28	m	4	l
393	13	m	4	l
393	15	m	4	r
393	27	m	4	r
393	16	m	4	l
393	04	m	4	l
393	08	m	4	r
393	24	m	4	r
393	02	m	4	l
393	14	m	4	l
393	12	m	4	r
393	18	m	4	r
393	23	m	4	l
393	20	m	4	r
393	25	m	4	l
393	07	m	4	r
393	06	m	4	r
393	01	m	4	l
393	26	m	4	r
393	11	m	4	r
394	07	m	1	r
394	10	m	1	r
394	09	m	1	l
394	06	m	1	l
394	02	m	1	r
394	12	m	1	l
394	18	m	1	r
394	05	m	1	r
394	17	m	1	r
394	08	m	1	l
394	20	m	1	l
394	13	m	1	l
394	22	m	1	l
394	11	m	1	r
394	03	m	1	l
394	14	m	1	l
395	13	f	1	r
395	24	f	1	l
395	27	f	1	l
395	11	f	1	l
395	23	f	1	l
395	07	f	1	l
395	22	f	1	l
395	12	f	1	l
395	16	f	1	l
395	01	f	1	l
395	03	f	1	l
395	06	f	1	l
395	29	f	1	l
395	05	f	1	l
395	02	f	1	l
395	19	f	1	r
395	20	f	1	l
395	25	f	1	l
395	17	f	1	l
395	26	f	1	l
395	09	f	1	l
395	15	f	1	l
395	21	f	1	l
396	06	m	1	l
396	16	m	1	r
396	05	m	1	r
396	04	m	1	l
396	23	m	1	r
396	19	m	1	l
396	13	m	1	r
396	11	m	1	l
396	02	m	1	r
396	03	m	1	r
396	22	m	1	l
396	18	m	1	r
396	21	m	1	l
396	09	m	1	l
396	12	m	1	r
396	07	m	1	l
396	24	m	1	l
396	14	m	1	r
396	08	m	1	l
396	17	m	1	r
397	26	f	2	l
397	25	f	2	l
397	19	f	2	l
397	03	f	2	l
397	28	f	2	l
397	05	f	2	l
397	06	f	2	l
397	24	f	2	l
397	04	f	2	l
397	16	f	2	l
397	13	f	2	l
397	09	f	2	l
397	20	f	2	r
397	14	f	2	r
397	21	f	2	l
397	11	f	2	r
397	07	f	2	l
397	12	f	2	r
397	15	f	2	l
397	18	f	2	r
397	10	f	2	l
397	27	f	2	l
398	11	m	2	r
398	24	m	2	r
398	26	m	2	l
398	01	m	2	r
398	06	m	2	l
398	27	m	2	l
398	07	m	2	r
398	14	m	2	l
398	13	m	2	l
398	17	m	2	r
398	12	m	2	l
398	15	m	2	l
398	16	m	2	r
398	02	m	2	l
398	20	m	2	l
398	18	m	2	l
398	03	m	2	l
398	19	m	2	l
398	04	m	2	r
398	09	m	2	r
398	23	m	2	r
399	14	f	2	l
399	17	f	2	r
399	22	f	2	r
399	25	f	2	r
399	01	f	2	r
399	20	f	2	r
399	11	f	2	r
399	16	f	2	r
399	12	f	2	r
399	24	f	2	r
399	19	f	2	r
399	21	f	2	r
399	07	f	2	r
399	23	f	2	l
399	18	f	2	r
399	10	f	2	l
399	26	f	2	r
399	08	f	2	r
399	03	f	2	r
399	27	f	2	r
399	05	f	2	l
400	19	f	1	l
400	26	f	1	l
400	23	f	1	l
400	07	f	1	l
400	13	f	1	r
400	16	f	1	l
400	22	f	1	l
400	03	f	1	r
400	06	f	1	l
400	12	f	1	l
400	24	f	1	l
400	29	f	1	r
400	20	f	1	l
400	15	f	1	l
400	05	f	1	l
400	09	f	1	l
400	14	f	1	l
400	11	f	1	r
400	28	f	1	r
400	10	f	1	l
400	02	f	1	r
400	04	f	1	l
400	17	f	1	l
401	17	m	4	r
401	02	m	4	r
401	20	m	4	l
401	14	m	4	r
401	05	m	4	r
401	08	m	4	r
401	07	m	4	l
401	03	m	4	l
401	25	m	4	l
401	10	m	4	r
401	11	m	4	r
401	12	m	4	r
401	22	m	4	l
401	01	m	4	l
401	09	m	4	r
401	21	m	4	l
401	16	m	4	l
401	19	m	4	r
401	06	m	4	l
401	04	m	4	r
402	28	m	1	l
402	23	m	1	r
402	14	m	1	l
402	10	m	1	l
402	04	m	1	r
402	01	m	1	r
402	08	m	1	l
402	13	m	1	r
402	12	m	1	l
402	07	m	1	r
402	15	m	1	l
402	09	m	1	r
402	16	m	1	l
402	02	m	1	r
402	20	m	1	l
402	27	m	1	l
402	19	m	1	l
402	26	m	1	l
402	11	m	1	r
402	21	m	1	l
402	05	m	1	l
403	06	f	1	r
403	04	f	1	r
403	10	f	1	l
403	26	f	1	l
403	12	f	1	r
403	23	f	1	r
403	03	f	1	l
403	08	f	1	r
403	09	f	1	l
403	15	f	1	l
403	02	f	1	l
403	25	f	1	l
403	28	f	1	r
403	14	f	1	r
403	24	f	1	r
403	16	f	1	r
403	17	f	1	r
403	20	f	1	l
403	19	f	1	l
403	05	f	1	l
403	21	f	1	l
403	11	f	1	r
403	01	f	1	r
404	07	m	1	l
404	14	m	1	l
404	13	m	1	r
404	05	m	1	r
404	08	m	1	l
404	04	m	1	r
404	10	m	1	r
404	09	m	1	r
404	18	m	1	l
404	15	m	1	r
404	01	m	1	r
404	02	m	1	l
404	12	m	1	r
404	17	m	1	r
405	15	m	1	r
405	11	m	1	r
405	08	m	1	l
405	29	m	1	r
405	13	m	1	r
405	09	m	1	r
405	05	m	1	l
405	12	m	1	r
405	28	m	1	l
405	06	m	1	r
405	20	m	1	r
405	25	m	1	r
405	23	m	1	l
405	14	m	1	r
405	10	m	1	r
405	02	m	1	r
405	16	m	1	l
405	18	m	1	r
405	03	m	1	r
405	21	m	1	l
405	07	m	1	l
405	24	m	1	r
405	19	m	1	r
406	25	m	4	l
406	23	m	4	r
406	21	m	4	l
406	09	m	4	r
406	20	m	4	r
406	24	m	4	l
406	01	m	4	r
406	30	m	4	l
406	26	m	4	l
406	10	m	4	l
406	18	m	4	l
406	05	m	4	r
406	29	m	4	l
406	11	m	4	r
406	13	m	4	l
406	28	m	4	l
406	22	m	4	r
406	14	m	4	r
406	19	m	4	r
406	03	m	4	l
406	15	m	4	r
406	07	m	4	r
406	04	m	4	l
406	08	m	4	l
407	02	m	1	r
407	24	m	1	r
407	22	m	1	l
407	03	m	1	l
407	19	m	1	r
407	28	m	1	r
407	08	m	1	l
407	05	m	1	r
407	27	m	1	l
407	10	m	1	l
407	16	m	1	l
407	14	m	1	r
407	25	m	1	l
407	06	m	1	l
407	15	m	1	l
407	13	m	1	r
407	20	m	1	r
407	12	m	1	r
407	23	m	1	l
407	26	m	1	r
407	21	m	1	r
408	04	m	1	l
408	02	m	1	l
408	10	m	1	l
408	15	m	1	l
408	16	m	1	l
408	12	m	1	l
408	07	m	1	l
408	11	m	1	l
408	17	m	1	l
408	03	m	1	r
408	19	m	1	r
408	09	m	1	r
408	08	m	1	l
408	14	m	1	r
408	20	m	1	l
408	01	m	1	l
408	22	m	1	l
409	27	m	1	r
409	25	m	1	r
409	26	m	1	r
409	21	m	1	r
409	16	m	1	l
409	19	m	1	l
409	03	m	1	l
409	11	m	1	r
409	22	m	1	r
409	28	m	1	r
409	07	m	1	l
409	14	m	1	r
409	06	m	1	l
409	04	m	1	r
409	01	m	1	r
409	18	m	1	l
409	08	m	1	r
409	10	m	1	r
409	23	m	1	l
409	24	m	1	r
409	02	m	1	l
409	09	m	1	r
410	14	m	4	r
410	12	m	4	l
410	26	m	4	l
410	17	m	4	l
410	25	m	4	r
410	01	m	4	l
410	21	m	4	r
410	05	m	4	r
410	03	m	4	r
410	19	m	4	r
410	02	m	4	l
410	06	m	4	r
410	24	m	4	r
410	13	m	4	l
410	20	m	4	r
410	07	m	4	l
410	15	m	4	r
410	09	m	4	r
410	08	m	4	l
410	29	m	4	r
410	10	m	4	l
410	22	m	4	r
410	28	m	4	r
411	12	m	1	r
411	05	m	1	r
411	25	m	1	l
411	21	m	1	r
411	15	m	1	r
411	20	m	1	l
411	26	m	1	r
411	16	m	1	l
411	22	m	1	l
411	18	m	1	l
411	14	m	1	r
411	23	m	1	l
411	01	m	1	r
411	02	m	1	l
411	08	m	1	l
411	06	m	1	r
411	19	m	1	l
411	27	m	1	l
411	07	m	1	l
411	17	m	1	l
411	04	m	1	r
412	27	m	1	r
412	01	m	1	l
412	30	m	1	l
412	28	m	1	r
412	09	m	1	r
412	18	m	1	l
412	10	m	1	r
412	26	m	1	r
412	15	m	1	r
412	02	m	1	l
412	24	m	1	l
412	03	m	1	r
412	17	m	1	r
412	07	m	1	l
412	08	m	1	r
412	14	m	1	r
412	21	m	1	l
412	23	m	1	r
412	11	m	1	r
412	25	m	1	r
412	29	m	1	r
412	19	m	1	r
412	13	m	1	r
412	04	m	1	l
413	07	m	4	r
413	23	m	4	r
413	10	m	4	l
413	15	m	4	r
413	28	m	4	l
413	03	m	4	r
413	17	m	4	r
413	11	m	4	r
413	29	m	4	l
413	20	m	4	l
413	27	m	4	l
413	06	m	4	l
413	24	m	4	r
413	05	m	4	r
413	13	m	4	r
413	25	m	4	r
414	04	f	1	l
414	05	f	1	l
414	23	f	1	l
414	07	f	1	l
414	15	f	1	r
414	09	f	1	l
414	21	f	1	l
414	08	f	1	l
414	19	f	1	r
414	18	f	1	r
414	27	f	1	r
414	28	f	1	l
414	26	f	1	r
414	13	f	1	l
414	10	f	1	l
414	22	f	1	l
414	06	f	1	r
414	25	f	1	r
414	16	f	1	l
414	01	f	1	l
414	20	f	1	r
414	17	f	1	r
415	06	f	3	r
415	30	f	3	r
415	15	f	3	l
415	10	f	3	r
415	02	f	3	l
415	16	f	3	l
415	26	f	3	r
415	14	f	3	r
415	07	f	3	r
415	12	f	3	r
415	24	f	3	r
415	17	f	3	r
415	23	f	3	r
415	27	f	3	r
415	13	f	3	l
415	20	f	3	r
415	08	f	3	r
415	18	f	3	l
415	11	f	3	r
415	03	f	3	l
415	25	f	3	r
415	29	f	3	l
415	28	f	3	r
416	23	m	1	r
416	14	m	1	r
416	29	m	1	r
416	11	m	1	r
416	08	m	1	r
416	26	m	1	l
416	27	m	1	l
416	07	m	1	r
416	09	m	1	r
416	19	m	1	r
416	03	m	1	r
416	17	m	1	r
416	20	m	1	r
416	15	m	1	r
416	16	m	1	l
416	04	m	1	r
416	10	m	1	l
416	02	m	1	r
416	25	m	1	l
416	24	m	1	l
416	06	m	1	r
417	14	m	1	l
417	03	m	1	r
417	21	m	1	l
417	27	m	1	l
417	07	m	1	l
417	20	m	1	r
417	11	m	1	r
417	17	m	1	l
417	23	m	1	r
417	04	m	1	r
417	06	m	1	r
417	25	m	1	r
417	28	m	1	r
417	24	m	1	r
417	10	m	1	r
417	05	m	1	l
417	30	m	1	r
417	19	m	1	r
417	15	m	1	l
417	26	m	1	l
417	22	m	1	l
417	02	m	1	r
417	08	m	1	r
417	13	m	1	r
418	13	m	4	r
418	15	m	4	r
418	20	m	4	r
418	02	m	4	l
418	19	m	4	l
418	08	m	4	l
418	06	m	4	l
418	22	m	4	r
418	28	m	4	r
418	17	m	4	r
418	12	m	4	r
418	14	m	4	l
418	26	m	4	r
418	25	m	4	r
418	07	m	4	l
418	01	m	4	r
418	16	m	4	r
418	04	m	4	r
418	09	m	4	r
418	10	m	4	r
418	05	m	4	r
419	21	m	1	l
419	23	m	1	l
419	11	m	1	r
419	29	m	1	l
419	05	m	1	l
419	30	m	1	l
419	13	m	1	l
419	14	m	1	r
419	03	m	1	r
419	22	m	1	r
419	19	m	1	l
419	24	m	1	l
419	09	m	1	l
419	28	m	1	r
419	18	m	1	l
419	26	m	1	l
419	08	m	1	l
419	15	m	1	l
419	17	m	1	l
419	12	m	1	l
419	16	m	1	r
419	04	m	1	l
419	01	m	1	l
420	16	f	1	r
420	14	f	1	l
420	02	f	1	r
420	22	f	1	l
420	21	f	1	l
420	03	f	1	l
420	27	f	1	l
420	01	f	1	r
420	20	f	1	r
420	26	f	1	l
420	08	f	1	l
420	06	f	1	r
420	04	f	1	r
420	19	f	1	l
420	25	f	1	r
420	13	f	1	l
420	18	f	1	r
420	05	f	1	r
420	24	f	1	l
420	07	f	1	l
422	22	m	4	l
422	10	m	4	l
422	11	m	4	l
422	25	m	4	r
422	12	m	4	l
422	03	m	4	l
422	26	m	4	r
422	15	m	4	l
422	24	m	4	l
422	08	m	4	r
422	14	m	4	r
422	21	m	4	r
422	04	m	4	l
422	19	m	4	l
422	23	m	4	l
422	07	m	4	l
422	05	m	4	r
422	17	m	4	r
422	16	m	4	r
423	16	m	1	l
423	22	m	1	r
423	14	m	1	r
423	26	m	1	l
423	02	m	1	l
423	04	m	1	l
423	03	m	1	l
423	05	m	1	r
423	24	m	1	l
423	23	m	1	r
423	11	m	1	r
423	06	m	1	l
423	10	m	1	l
423	17	m	1	l
423	09	m	1	l
423	12	m	1	r
423	13	m	1	r
423	15	m	1	l
423	07	m	1	l
423	08	m	1	l
424	20	m	1	r
424	24	m	1	r
424	07	m	1	r
424	23	m	1	r
424	01	m	1	r
424	08	m	1	r
424	18	m	1	r
424	05	m	1	r
424	22	m	1	l
424	11	m	1	r
424	21	m	1	l
424	04	m	1	r
424	03	m	1	r
424	14	m	1	r
424	06	m	1	r
424	09	m	1	l
424	25	m	1	r
424	26	m	1	l
424	19	m	1	r
425	15	m	1	l
425	11	m	1	l
425	27	m	1	l
425	21	m	1	l
425	05	m	1	l
425	19	m	1	l
425	28	m	1	l
425	25	m	1	l
425	24	m	1	r
425	08	m	1	l
425	07	m	1	r
425	18	m	1	l
425	12	m	1	l
425	23	m	1	l
425	09	m	1	l
425	13	m	1	r
425	03	m	1	l
425	20	m	1	r
425	02	m	1	r
425	26	m	1	l
425	16	m	1	l
427	02	m	1	r
427	05	m	1	l
427	19	m	1	l
427	03	m	1	l
427	16	m	1	r
427	09	m	1	r
427	12	m	1	l
427	20	m	1	r
427	21	m	1	l
427	01	m	1	l
427	23	m	1	l
427	25	m	1	l
427	04	m	1	r
427	26	m	1	r
427	08	m	1	l
427	14	m	1	l
427	27	m	1	r
427	15	m	1	r
427	07	m	1	l
427	11	m	1	l
427	18	m	1	l
428	27	m	1	r
428	29	m	1	r
428	26	m	1	l
428	08	m	1	r
428	09	m	1	l
428	14	m	1	r
428	01	m	1	l
428	15	m	1	r
428	02	m	1	l
428	06	m	1	r
428	05	m	1	r
428	16	m	1	r
428	23	m	1	r
428	11	m	1	l
428	03	m	1	r
428	10	m	1	l
428	24	m	1	l
428	20	m	1	l
428	19	m	1	l
428	28	m	1	r
428	17	m	1	r
428	30	m	1	l
428	25	m	1	l
428	13	m	1	l
429	13	m	1	r
429	21	m	1	l
429	17	m	1	r
429	04	m	1	l
429	03	m	1	l
429	07	m	1	r
429	08	m	1	r
429	19	m	1	r
429	20	m	1	l
429	22	m	1	r
429	02	m	1	l
429	24	m	1	l
429	23	m	1	l
429	14	m	1	l
429	01	m	1	r
429	10	m	1	l
429	12	m	1	l
429	06	m	1	r
430	03	m	1	r
430	01	m	1	l
430	14	m	1	r
430	20	m	1	l
430	09	m	1	l
430	07	m	1	l
430	11	m	1	r
430	08	m	1	l
430	13	m	1	l
430	02	m	1	l
430	12	m	1	l
430	18	m	1	l
430	05	m	1	l
430	17	m	1	r
430	04	m	1	r
431	16	m	1	r
431	18	m	1	l
431	01	m	1	r
431	06	m	1	r
431	17	m	1	r
431	02	m	1	l
431	05	m	1	r
431	13	m	1	l
431	07	m	1	l
431	23	m	1	r
431	08	m	1	r
431	09	m	1	r
431	04	m	1	l
431	10	m	1	l
431	22	m	1	r
431	12	m	1	l
431	11	m	1	l
431	24	m	1	l
431	03	m	1	r
431	14	m	1	r
432	26	m	1	l
432	05	m	1	l
432	28	m	1	l
432	24	m	1	r
432	07	m	1	r
432	03	m	1	r
432	15	m	1	l
432	02	m	1	l
432	12	m	1	r
432	25	m	1	l
432	27	m	1	l
432	11	m	1	r
432	18	m	1	r
432	22	m	1	l
432	17	m	1	l
432	04	m	1	r
432	21	m	1	r
432	13	m	1	r
432	01	m	1	l
432	09	m	1	r
432	23	m	1	r
432	16	m	1	r
433	16	m	1	r
433	20	m	1	r
433	05	m	1	r
433	09	m	1	l
433	13	m	1	r
433	11	m	1	r
433	08	m	1	r
433	19	m	1	l
433	18	m	1	l
433	17	m	1	l
433	02	m	1	l
433	14	m	1	l
433	21	m	1	l
433	06	m	1	r
433	04	m	1	l
433	15	m	1	l
434	01	m	1	l
434	11	m	1	r
434	12	m	1	l
434	06	m	1	r
434	17	m	1	r
434	19	m	1	r
434	03	m	1	l
434	13	m	1	l
434	23	m	1	l
434	07	m	1	r
434	08	m	1	r
434	20	m	1	l
434	16	m	1	l
434	02	m	1	l
434	18	m	1	r
434	04	m	1	l
435	05	m	1	r
435	24	m	1	r
435	18	m	1	l
435	04	m	1	r
435	27	m	1	l
435	26	m	1	l
435	13	m	1	l
435	21	m	1	r
435	16	m	1	r
435	02	m	1	l
435	11	m	1	r
435	25	m	1	r
435	01	m	1	r
435	08	m	1	l
435	15	m	1	l
435	17	m	1	l
435	29	m	1	l
435	14	m	1	r
435	30	m	1	l
435	09	m	1	l
435	20	m	1	l
435	10	m	1	r
435	12	m	1	r
435	28	m	1	r
436	20	m	1	l
436	15	m	1	l
436	09	m	1	r
436	16	m	1	l
436	02	m	1	r
436	06	m	1	l
436	18	m	1	l
436	08	m	1	l
436	21	m	1	r
436	27	m	1	r
436	01	m	1	l
436	10	m	1	l
436	26	m	1	l
436	04	m	1	l
436	03	m	1	l
436	12	m	1	l
436	19	m	1	l
436	22	m	1	l
436	25	m	1	l
436	17	m	1	l
436	05	m	1	l
437	27	m	1	l
437	23	m	1	l
437	01	m	1	l
437	08	m	1	r
437	19	m	1	l
437	03	m	1	l
437	02	m	1	r
437	05	m	1	l
437	24	m	1	r
437	12	m	1	l
437	25	m	1	r
437	21	m	1	r
437	04	m	1	l
437	09	m	1	l
437	16	m	1	l
437	13	m	1	r
437	14	m	1	l
437	26	m	1	r
437	11	m	1	l
437	20	m	1	r
437	18	m	1	l
437	07	m	1	l
438	23	m	1	r
438	07	m	1	l
438	08	m	1	r
438	13	m	1	l
438	25	m	1	l
438	26	m	1	r
438	28	m	1	r
438	20	m	1	r
438	05	m	1	l
438	29	m	1	r
438	21	m	1	l
438	10	m	1	l
438	14	m	1	l
438	16	m	1	l
438	06	m	1	r
438	19	m	1	r
438	09	m	1	r
438	17	m	1	r
438	11	m	1	l
438	24	m	1	r
438	12	m	1	r
438	03	m	1	l
438	18	m	1	r
439	13	m	1	r
439	01	m	1	l
439	03	m	1	r
439	20	m	1	l
439	14	m	1	l
439	11	m	1	l
439	05	m	1	r
439	19	m	1	l
439	08	m	1	r
439	15	m	1	l
439	12	m	1	r
439	06	m	1	l
439	04	m	1	r
439	07	m	1	r
439	18	m	1	l
439	02	m	1	r
440	11	m	1	l
440	16	m	1	l
440	17	m	1	r
440	15	m	1	r
440	14	m	1	r
440	09	m	1	l
440	21	m	1	l
440	25	m	1	l
440	26	m	1	l
440	01	m	1	l
440	06	m	1	l
440	22	m	1	l
440	13	m	1	l
440	05	m	1	r
440	12	m	1	l
440	18	m	1	r
440	10	m	1	r
440	07	m	1	l
440	24	m	1	r
440	02	m	1	r
441	17	m	1	l
441	19	m	1	l
441	01	m	1	l
441	18	m	1	r
441	03	m	1	l
441	06	m	1	l
441	14	m	1	l
441	23	m	1	l
441	25	m	1	l
441	04	m	1	l
441	08	m	1	r
441	15	m	1	l
441	10	m	1	r
441	20	m	1	r
441	21	m	1	l
441	16	m	1	l
441	24	m	1	l
441	22	m	1	r
441	26	m	1	r
441	13	m	1	l
442	12	m	1	l
442	14	m	1	r
442	27	m	1	r
442	19	m	1	r
442	17	m	1	l
442	18	m	1	r
442	15	m	1	r
442	01	m	1	l
442	21	m	1	r
442	06	m	1	r
442	13	m	1	l
442	05	m	1	l
442	25	m	1	l
442	08	m	1	l
442	03	m	1	l
442	28	m	1	l
442	26	m	1	l
442	11	m	1	r
442	20	m	1	l
442	23	m	1	r
442	10	m	1	r
442	07	m	1	r
443	20	m	1	r
443	11	m	1	r
443	03	m	1	l
443	27	m	1	l
443	05	m	1	r
443	04	m	1	r
443	21	m	1	r
443	22	m	1	r
443	14	m	1	r
443	10	m	1	l
443	28	m	1	r
443	13	m	1	r
443	16	m	1	r
443	08	m	1	r
443	26	m	1	r
443	24	m	1	r
443	25	m	1	r
443	23	m	1	r
443	29	m	1	r
443	15	m	1	r
444	20	m	2	l
444	30	m	2	r
444	14	m	2	r
444	11	m	2	l
444	25	m	2	l
444	23	m	2	l
444	24	m	2	r
444	16	m	2	r
444	06	m	2	l
444	17	m	2	r
444	08	m	2	r
444	01	m	2	r
444	29	m	2	l
444	21	m	2	r
444	13	m	2	l
444	27	m	2	r
444	15	m	2	l
444	07	m	2	r
444	03	m	2	l
444	22	m	2	r
444	12	m	2	r
444	02	m	2	l
444	19	m	2	l
444	10	m	2	l
445	27	m	1	r
445	29	m	1	l
445	12	m	1	r
445	14	m	1	r
445	19	m	1	l
445	22	m	1	r
445	03	m	1	r
445	10	m	1	l
445	02	m	1	r
445	01	m	1	l
445	21	m	1	l
445	06	m	1	l
445	20	m	1	l
445	13	m	1	l
445	05	m	1	l
445	04	m	1	r
445	30	m	1	r
445	11	m	1	r
445	16	m	1	r
445	17	m	1	r
445	08	m	1	r
445	25	m	1	l
445	28	m	1	r
445	24	m	1	r
446	26	f	1	r
446	04	f	1	l
446	08	f	1	r
446	27	f	1	r
446	25	f	1	l
446	13	f	1	r
446	03	f	1	l
446	15	f	1	r
446	18	f	1	l
446	16	f	1	l
446	24	f	1	l
446	02	f	1	l
446	22	f	1	l
446	14	f	1	l
446	20	f	1	l
446	17	f	1	l
446	21	f	1	l
446	12	f	1	l
446	05	f	1	l
446	09	f	1	r
447	03	m	1	r
447	08	m	1	r
447	23	m	1	l
447	06	m	1	r
447	12	m	1	l
447	15	m	1	r
447	18	m	1	r
447	02	m	1	l
447	09	m	1	r
447	10	m	1	r
447	20	m	1	l
447	24	m	1	r
447	11	m	1	r
447	01	m	1	r
447	27	m	1	r
447	29	m	1	r
447	16	m	1	r
447	25	m	1	r
447	21	m	1	r
448	22	m	1	l
448	02	m	1	l
448	03	m	1	l
448	24	m	1	r
448	20	m	1	l
448	04	m	1	r
448	29	m	1	r
448	08	m	1	l
448	17	m	1	l
448	25	m	1	r
448	01	m	1	r
448	26	m	1	l
448	09	m	1	r
448	27	m	1	l
448	06	m	1	r
448	07	m	1	r
448	13	m	1	r
448	10	m	1	l
448	30	m	1	l
448	18	m	1	l
448	15	m	1	l
448	11	m	1	l
448	12	m	1	l
448	16	m	1	l
449	12	m	1	l
449	18	m	1	r
449	17	m	1	r
449	13	m	1	l
449	25	m	1	r
449	02	m	1	r
449	01	m	1	l
449	05	m	1	l
449	28	m	1	r
449	27	m	1	r
449	08	m	1	l
449	10	m	1	l
449	16	m	1	r
449	04	m	1	l
449	06	m	1	r
449	21	m	1	r
449	14	m	1	r
449	09	m	1	r
449	19	m	1	l
449	24	m	1	r
449	26	m	1	r
449	20	m	1	l
450	15	m	1	r
450	16	m	1	l
450	24	m	1	l
450	25	m	1	l
450	09	m	1	r
450	20	m	1	r
450	27	m	1	r
450	19	m	1	r
450	05	m	1	l
450	23	m	1	l
450	06	m	1	l
450	29	m	1	r
450	04	m	1	l
450	28	m	1	r
450	02	m	1	r
450	18	m	1	r
450	10	m	1	r
450	26	m	1	l
450	08	m	1	l
450	03	m	1	r
451	06	f	1	r
451	11	f	1	l
451	22	f	1	l
451	26	f	1	l
451	07	f	1	l
451	15	f	1	l
451	20	f	1	l
451	14	f	1	l
451	12	f	1	l
451	19	f	1	l
451	25	f	1	l
451	17	f	1	l
451	08	f	1	l
451	28	f	1	r
451	01	f	1	l
451	09	f	1	l
451	13	f	1	r
451	18	f	1	l
451	02	f	1	l
451	04	f	1	r
451	29	f	1	l
452	12	m	1	l
452	21	m	1	r
452	03	m	1	r
452	25	m	1	l
452	20	m	1	r
452	15	m	1	l
452	02	m	1	r
452	24	m	1	r
452	05	m	1	r
452	14	m	1	l
452	08	m	1	r
452	16	m	1	r
452	26	m	1	r
452	28	m	1	r
452	07	m	1	l
452	06	m	1	l
452	19	m	1	r
452	22	m	1	l
452	11	m	1	l
452	30	m	1	r
452	01	m	1	l
452	27	m	1	l
453	20	f	1	l
453	14	f	1	l
453	28	f	1	l
453	15	f	1	l
453	23	f	1	l
453	26	f	1	l
453	08	f	1	l
453	16	f	1	l
453	19	f	1	l
453	29	f	1	r
453	01	f	1	r
453	03	f	1	l
453	17	f	1	r
453	21	f	1	r
453	13	f	1	l
453	27	f	1	l
453	30	f	1	l
453	18	f	1	l
453	07	f	1	l
453	11	f	1	l
453	10	f	1	r
453	22	f	1	r
453	04	f	1	r
454	11	m	4	r
454	02	m	4	l
454	08	m	4	l
454	16	m	4	l
454	22	m	4	l
454	15	m	4	r
454	01	m	4	r
454	06	m	4	l
454	14	m	4	l
